periodo;ss;id_aforo;paradero
6;F23I;228_FP_NO;T-34-217-PO-25
6;F23I;86_FP_NP;T-34-217-PO-35
6;F23I;1_FP_NP;L-34-41-120-PO
6;F23I;39_FP_SO;L-34-52-60-PO
6;F23I;338_FP_NP;L-34-41-15-PO
6;F23I;87_FP_SP;L-34-22-20-NS
6;F23I;340_FP_SO;L-34-24-16-SN
6;F24I;342_FP_SP;L-34-37-25-OP
6;F24I;338_FP_NP;L-34-41-20-OP
6;F24R;352_FP_NO;L-34-52-5-PO
6;F24R;40_FP_SO;L-34-41-120-PO
6;F24R;343_FP_NO;L-34-90-5-NS
6;F25I;388_FP_NP;L-34-46-16-SN
6;F25I;355_FP_NO;L-34-40-90-PO
6;F25I;84_FP_NP;L-34-38-25-PO
6;F25I;85_FP_NP;T-34-270-SN-10
6;F25I;414_FP_NP;T-33-134-SN-55
6;F25R;347_FP_SP;L-34-70-65-OP
6;F25R;448_FP_SO;L-34-70-25-OP
6;F25R;449_FP_SO;T-34-270-NS-50
6;F25R;351_FP_SO;L-34-103-10-OP
6;F25R;354_FP_SP;L-34-40-105-OP
6;F25R;387_FP_SO;L-34-11-25-PO
6;F26I;341_FP_NP;L-34-24-25-SN
6;F26I;85_FP_NP;L-34-118-5-PO
6;F26R;347_FP_SP;L-34-70-65-OP
6;F26R;448_FP_SO;L-34-70-25-OP
6;F26R;340_FP_SO;L-34-53-10-OP
6;F29I;348_FP_NP;L-34-31-55-OP
6;F29I;349_FP_NO;L-34-80-5-SN
6;F29I;357_FP_NP;T-34-443-SN-5
6;F29I;347_FP_SP;L-34-70-65-OP
6;F29I;448_FP_SO;L-34-70-25-OP
6;F29I;449_FP_SO;T-34-270-NS-50
6;F29I;355_FP_NO;L-34-64-2-OP
6;F29I;353_FP_SO;E-34-270-NS-70
6;F29I;82_FP_NO;T-34-270-NS-75
6;F29I;356_FP_NO;L-34-78-5-SN
6;F29I;343_FP_NO;L-34-2-10-PO
6;F29R;342_FP_SP;L-34-2-50-OP
6;F29R;344_FP_SP;L-34-2-5-OP
6;F29R;345_FP_NP;L-34-76-20-SN
6;F29R;346_FP_SP;L-34-76-20-SN
6;F29R;351_FP_SO;L-34-103-10-OP
6;F29R;354_FP_SP;L-34-40-105-OP
6;F29R;350_FP_NO;L-34-57-15-SN
6;F29R;84_FP_NP;L-34-38-25-PO
6;F29R;85_FP_NP;T-34-270-SN-10
6;G01I;79_FP_SO;L-27-17-5-SN
6;G01I;76_FP_SO;L-33-58-3-PO
6;G01R;80_FP_NP;L-26-10-25-OP
6;G02I;130_FP_SO;T-30-245-PO-5
6;G02I;129_FP_SP;L-30-51-60-NS
6;G02I;131_FP_SP;L-30-51-120-NS
6;G02R;127_FP_NO;L-30-13-10-OP
6;G02R;128_FP_NO;L-30-51-85-SN
6;G04I;53_FP_SO;L-26-35-5-PO
6;G04I;65_FP_SO;L-23-45-40-PO
6;G04R;71_FP_SP;L-22-19-5-OP
6;G04R;52_FP_NP;L-26-28-15-OP
6;G05I;46_FP_SP;L-23-36-30-NS
6;G05I;63_FP_NO;T-23-224-SN-3
6;G05I;95_FP_NO;T-27-228-SN-50
6;G05R;55_FP_SP;I-26-228-SN-25
6;G05R;124_FP_SP;T-27-228-NS-5
6;G05R;45_FP_NO;L-23-26-70-PO
6;G07I;125_FP_SP;T-30-252-NS-10
6;G07I;129_FP_SP;L-30-51-60-NS
6;G07R;127_FP_NO;L-30-11-5-PO
6;G07R;128_FP_NO;L-30-51-85-SN
6;G07R;93_FP_NO;T-30-271-OP-10
6;G08I;93_FP_NO;T-30-248-SN-15
6;G08I;62_FP_NO;T-30-244-SN-15
6;G08I;63_FP_NO;T-23-224-SN-3
6;G08I;50_FP_NO;T-23-224-SN-20
6;G08I;64_FP_NO;L-23-39-25-SN
6;G08I;52_FP_NP;L-26-28-15-OP
6;G08R;53_FP_SO;L-26-35-5-PO
6;G08R;72_FP_SP;L-27-24-10-NS
6;G08R;73_FP_SP;L-27-24-15-NS
6;G08R;75_FP_SP;L-30-64-5-OP
6;G08R;125_FP_SP;T-30-252-NS-10
6;G08R;126_FP_SP;T-30-252-NS-20
6;G08vI;128_FP_NO;L-30-51-85-SN
6;G08vI;93_FP_NO;T-30-248-SN-15
6;G08vI;63_FP_NO;T-23-224-SN-3
6;G08vI;50_FP_NO;T-23-224-SN-20
6;G08vI;64_FP_NO;L-23-39-25-SN
6;G08vI;52_FP_NP;L-26-28-15-OP
6;G08vR;53_FP_SO;L-26-35-5-PO
6;G08vR;72_FP_SP;L-27-24-10-NS
6;G08vR;73_FP_SP;L-27-24-15-NS
6;G08vR;132_FP_NP;L-30-16-50-OP
6;G08vR;125_FP_SP;T-30-245-OP-5
6;G08vR;126_FP_SP;T-30-252-NS-20
6;G08vR;129_FP_SP;L-30-51-60-NS
6;G09I;49_FP_NP;L-23-22-20-SN
6;G09I;132_FP_NP;L-30-17-10-SN
6;G09I;410_FP_NP;T-30-245-OP-10
6;G09I;30_FP_NP;L-29-24-35-SN
6;G09R;29_FP_SO;T-29-239-SN-15
6;G09R;130_FP_SO;L-30-16-5-PO
6;G11I;50_FP_NO;T-23-220-OP-45
6;G11I;64_FP_NO;L-23-39-25-SN
6;G11I;65_FP_SO;L-23-9-5-SN
6;G11R;67_FP_SO;L-26-19-5-PO
6;G11R;71_FP_SP;L-24-30-100-NS
6;G11R;72_FP_SP;L-23-16-5-OP
6;G11R;73_FP_SP;L-27-24-15-NS
6;G11R;49_FP_NP;L-23-22-15-NS
6;G12I;80_FP_NP;L-26-7-25-NS
6;G12I;11_FP_NP;T-26-12-OP-35
6;G12I;23_FP_SO;T-29-12-PO-25
6;G12R;24_FP_NO;L-26-11-2-OP
6;G12R;88_FP_NO;T-26-227-SN-20
6;G13I;53_FP_SO;L-26-35-5-PO
6;G13I;51_FP_SP;L-27-18-15-NS
6;G13I;48_FP_SO;L-23-21-55-PO
6;G13I;45_FP_NO;L-23-14-40-PO
6;G13R;46_FP_SP;L-23-36-30-NS
6;G13R;52_FP_NP;L-27-6-5-SN
6;G14I;75_FP_SP;T-30-244-NS-10
6;G14I;132_FP_NP;L-30-16-50-OP
6;G14I;125_FP_SP;T-30-245-OP-5
6;G14R;137_FP_NP;L-30-36-10-SN
6;G14R;130_FP_SO;L-30-39-5-SN
6;G14R;62_FP_NO;T-30-244-SN-15
6;G15I;55_FP_SP;I-26-228-SN-25
6;G15I;124_FP_SP;T-27-228-NS-5
6;G15I;76_FP_SO;L-23-23-20-NS
6;G15R;136_FP_NO;L-27-21-0-OP
6;G15R;95_FP_NO;T-27-228-SN-50
6;G16I;53_FP_SO;L-26-35-5-PO
6;G16I;51_FP_SP;L-27-18-15-NS
6;G16R;49_FP_NP;L-23-22-20-SN
6;G16R;52_FP_NP;L-26-28-15-OP
6;G18I;71_FP_SP;L-22-19-5-OP
6;G18I;135_FP_NO;T-26-228-SN-28
6;G18R;108_FP_SP;L-26-18-10-OP
6;G18R;53_FP_SO;L-26-35-5-PO
6;G18R;65_FP_SO;L-23-45-40-PO
6;G18R;76_FP_SO;L-23-3-15-NS
6;G22I;410_FP_NP;T-30-245-OP-10
6;G22I;89_FP_NO;L-27-22-22-SN
6;G22R;55_FP_SP;I-26-228-SN-25
6;G22R;124_FP_SP;T-27-228-NS-5
6;G22R;126_FP_SP;T-30-251-PO-5
6;G23I;48_FP_SO;L-23-21-55-PO
6;G23I;45_FP_NO;L-23-14-40-PO
6;G23R;46_FP_SP;L-23-36-30-NS
6;H02I;418_FP_SO;T-31-134-NS-40
6;H02I;419_FP_SO;T-21-134-NS-35
6;H02I;121_FP_SP;L-25-16-10-OP
6;H02R;426_FP_SO;L-25-29-5-PO
6;H02R;424_FP_NP;L-21-18-45-PO
6;H03I;66_FP_NP;L-25-11-15-OP
6;H03I;70_FP_NP;L-25-11-10-OP
6;H03I;15_FP_SP;T-29-238-NS-20
6;H03I;13_FP_SP;T-29-238-NS-25
6;H03I;29_FP_SO;T-29-239-NS-5
6;H03I;162_FP_SO;L-12-6-5-SN
6;H03R;30_FP_NP;L-29-1-15-OP
6;H03R;14_FP_NO;L-29-35-15-SN
6;H03R;12_FP_NO;T-29-238-SN-10
6;H03R;69_FP_SO;T-26-212-PO-5
6;H03R;67_FP_SO;L-26-19-5-PO
6;H04I;44_FP_NP;L-21-13-5-SN
6;H04I;204_FP_NP;L-20-33-13-OP
6;H04R;163_FP_NO;L-28-21-5-SN
6;H04R;427_FP_SO;L-21-1-10-PO
6;H05I;418_FP_SO;T-21-134-NS-40
6;H05I;419_FP_SO;T-21-134-NS-35
6;H05I;121_FP_SP;L-25-16-5-OP
6;H05I;123_FP_SP;T-25-228-NS-45
6;H05I;70_FP_NP;L-25-13-10-NS
6;H05R;69_FP_SO;T-26-212-PO-5
6;H05R;122_FP_NO;E-25-228-SN-16
6;H05R;424_FP_NP;T-31-134-SN-25
6;H05cI;170_FP_NO;L-28-8-110-SN
6;H05cI;171_FP_SO;T-28-89-PO-30
6;H05cR;172_FP_NP;L-25-38-5-NS
6;H05cR;169_FP_SP;T-28-89-OP-8
6;H06I;14_FP_NO;T-29-12-PO-10
6;H06I;12_FP_NO;T-29-238-SN-10
6;H06I;170_FP_NO;L-28-8-110-SN
6;H06I;173_FP_NP;T-20-200-SN-10
6;H06R;206_FP_SO;T-20-201-NS-35
6;H06R;119_FP_SO;T-20-200-NS-5
6;H06R;169_FP_SP;L-28-8-80-NS
6;H06R;13_FP_SP;T-29-12-OP-15
6;H07I;217_FP_NP;T-20-188-SN-5
6;H07I;204_FP_NP;L-20-33-13-OP
6;H07I;69_FP_SO;T-26-212-PO-5
6;H07I;67_FP_SO;L-26-19-5-PO
6;H07R;66_FP_NP;L-25-11-15-OP
6;H07R;70_FP_NP;L-25-11-10-OP
6;H07R;163_FP_NO;L-28-21-5-SN
6;H07R;164_FP_SO;T-20-400-PO-35
6;H07R;165_FP_NO;L-20-21-20-NS
6;H08I;14_FP_NO;L-29-35-15-SN
6;H08I;69_FP_SO;T-26-212-PO-5
6;H08I;67_FP_SO;L-26-19-5-PO
6;H08R;66_FP_NP;L-25-11-15-OP
6;H08R;70_FP_NP;L-25-11-10-OP
6;H08R;15_FP_SP;L-29-26-10-PO
6;H08R;13_FP_SP;T-29-238-NS-25
6;H09I;170_FP_NO;L-28-8-110-SN
6;H09I;424_FP_NP;L-21-18-45-PO
6;H09R;418_FP_SO;T-31-134-NS-40
6;H09R;120_FP_SP;T-25-228-NS-20
6;H09R;168_FP_NO;L-25-15-5-OP
6;H09R;169_FP_SP;L-28-8-80-NS
6;H12I;30_FP_NP;L-29-24-35-SN
6;H12I;14_FP_NO;L-29-35-15-SN
6;H12I;12_FP_NO;T-29-238-SN-10
6;H12R;119_FP_SO;T-20-200-NS-5
6;H12R;120_FP_SP;T-25-228-NS-20
6;H12R;168_FP_NO;L-25-15-5-OP
6;H12R;13_FP_SP;L-29-12-2-NS
6;H12R;29_FP_SO;T-29-239-NS-5
6;H13I;170_FP_NO;L-28-8-110-SN
6;H13I;165_FP_NO;T-20-200-SN-10
6;H13R;119_FP_SO;T-20-200-NS-5
6;H13R;120_FP_SP;T-25-228-NS-20
6;H13R;168_FP_NO;L-25-15-5-OP
6;H13R;169_FP_SP;L-28-8-80-NS
6;H14I;122_FP_NO;E-25-228-SN-16
6;H14R;119_FP_SO;T-20-200-NS-5
6;H14R;120_FP_SP;T-25-228-NS-20
6;H14R;121_FP_SP;T-25-228-NS-30
6;H14R;123_FP_SP;T-25-228-NS-45
6;H14R;413_FP_SO;T-21-89-PO-30
6;H14R;425_FP_SO;E-33-89-PO-2
6;I01I;435_FP_NO;T-13-278-PO-5
6;I01I;441_FP_SO;T-13-278-PO-35
6;I01I;164_FP_SO;T-20-400-PO-35
6;I01I;58_FP_NP;T-20-205-SN-14
6;I01R;217_FP_NP;T-20-188-SN-5
6;I01R;204_FP_NP;L-20-33-13-OP
6;I01R;422_FP_NP;T-12-90-OP-5
6;I01R;221_FP_SP;T-13-278-OP-15
6;I01R;443_FP_SP;T-13-278-OP-45
6;I02I;220_FP_NO;L-13-15-90-PO
6;I02I;222_FP_NP;L-13-31-85-PO
6;I02I;223_FP_NO;T-13-364-SN-20
6;I02R;177_FP_SP;L-13-31-25-OP
6;I02R;174_FP_NO;L-13-31-25-OP
6;I03I;445_FP_NP;L-13-69-5-PO
6;I03I;232_FP_NO;T-13-93-PO-10
6;I03I;435_FP_NO;T-13-278-PO-5
6;I03I;441_FP_SO;T-13-278-PO-35
6;I03I;186_FP_NP;L-13-49-5-SN
6;I03I;184_FP_NO;T-13-108-PO-15
6;I03R;183_FP_SP;L-7-8-20-NS
6;I03R;190_FP_SP;L-13-72-55-OP
6;I03R;221_FP_SP;T-13-278-OP-15
6;I03R;443_FP_SP;T-13-278-OP-45
6;I03R;233_FP_SP;L-13-1-20-NS
6;I03R;434_FP_SO;L-13-64-15-OP
6;I04I;191_FP_NO;L-13-14-27-PO
6;I04I;178_FP_NP;T-13-92-SN-20
6;I04I;441_FP_SO;T-13-278-PO-35
6;I04I;226_FP_NP;L-12-25-20-SN
6;I04I;184_FP_NO;L-12-25-10-SN
6;I04I;180_FP_NP;T-7-48-PO-50
6;I04R;179_FP_SP;T-7-51-NS-20
6;I04R;185_FP_SP;T-13-375-NS-15
6;I04R;221_FP_SP;T-13-278-OP-15
6;I04R;436_FP_SP;E-13-278-OP-30
6;I04R;440_FP_SO;E-13-278-OP-30
6;I04R;193_FP_SP;L-13-14-55-OP
6;I05I;220_FP_NO;L-13-15-90-PO
6;I05I;433_FP_NO;T-13-94-PO-30
6;I05I;435_FP_NO;T-13-278-PO-5
6;I05I;441_FP_SO;T-13-278-PO-35
6;I05I;162_FP_SO;T-13-12-PO-5
6;I05I;14_FP_NO;T-29-12-PO-5
6;I05I;12_FP_NO;T-29-238-SN-10
6;I05I;69_FP_SO;T-26-212-PO-5
6;I05I;67_FP_SO;L-26-19-5-PO
6;I05R;66_FP_NP;L-25-11-15-OP
6;I05R;70_FP_NP;L-25-11-10-OP
6;I05R;15_FP_SP;L-29-26-15-OP
6;I05R;192_FP_SP;T-12-12-OP-18
6;I05R;221_FP_SP;T-13-278-OP-15
6;I05R;443_FP_SP;T-13-278-OP-45
6;I05R;225_FP_SP;L-13-15-105-OP
6;I07I;220_FP_NO;L-13-15-90-PO
6;I07I;189_FP_NO;T-13-54-NS-20
6;I07R;208_FP_SO;T-13-12-NS-25
6;I08I;177_FP_SP;L-13-31-25-OP
6;I08I;174_FP_NO;L-13-31-25-OP
6;I08I;175_FP_NO;L-13-46-15-PO
6;I08I;208_FP_SO;L-13-10-5-PO
6;I08I;224_FP_NO;T-13-54-SN-70
6;I08R;179_FP_SP;L-7-31-10-NS
6;I08R;180_FP_NP;L-7-31-10-NS
6;I08R;218_FP_SP;E-9-53-OP-5
6;I08R;219_FP_SP;T-13-54-NS-10
6;I08R;176_FP_SP;I-13-54-NS-51
6;I08R;222_FP_NP;L-13-31-85-PO
6;I09I;220_FP_NO;L-13-15-90-PO
6;I09I;433_FP_NO;T-13-94-PO-30
6;I09I;224_FP_NO;T-13-54-SN-70
6;I09I;199_FP_NO;T-20-53-PO-80
6;I09R;218_FP_SP;E-9-53-OP-6
6;I09R;219_FP_SP;T-13-54-NS-10
6;I09R;225_FP_SP;L-13-15-105-OP
6;I10I;445_FP_NP;L-13-69-5-PO
6;I10I;232_FP_NO;T-13-93-PO-10
6;I10I;435_FP_NO;T-13-278-PO-5
6;I10I;186_FP_NP;L-13-49-5-SN
6;I10I;184_FP_NO;T-13-108-PO-15
6;I10I;202_FP_NP;T-7-52-SN-25
6;I10R;182_FP_SP;L-7-33-5-OP
6;I10R;183_FP_SP;T-7-48-OP-55
6;I10R;190_FP_SP;L-13-72-55-OP
6;I10R;443_FP_SP;T-13-278-OP-45
6;I10R;233_FP_SP;L-13-1-20-NS
6;I10R;434_FP_SO;L-13-64-15-OP
6;I11I;439_FP_SP;L-13-86-15-NS
6;I11I;191_FP_NO;L-13-14-25-PO
6;I11I;178_FP_NP;T-13-92-SN-20
6;I11R;436_FP_SP;E-13-278-OP-30
6;I11R;440_FP_SO;E-13-278-OP-30
6;I11R;193_FP_SP;L-13-14-55-OP
6;I11R;438_FP_SP;L-13-14-25-OP
6;I12I;177_FP_SP;L-13-16-10-PO
6;I12I;174_FP_NO;L-13-31-20-OP
6;I12I;440_FP_SO;L-13-96-15-PO
6;I12I;162_FP_SO;L-12-6-5-SN
6;I12R;178_FP_NP;T-13-92-SN-20
6;I12R;443_FP_SP;T-13-278-OP-45
6;I13I;226_FP_NP;L-12-33-25-PO
6;I13I;202_FP_NP;T-7-52-SN-25
6;I13R;179_FP_SP;T-7-49-OP-10
6;I13R;181_FP_SP;T-7-48-OP-25
6;I13R;182_FP_SP;T-7-48-OP-45
6;I13R;183_FP_SP;T-7-48-OP-55
6;I13R;184_FP_NO;L-13-72-5-NS
6;I13R;185_FP_SP;L-12-8-5-OP
6;I14I;226_FP_NP;L-12-25-20-SN
6;I14I;184_FP_NO;L-12-25-10-SN
6;I14I;180_FP_NP;T-7-48-PO-50
6;I14R;207_FP_NP;T-20-176-SN-40
6;I14R;201_FP_NP;T-20-176-SN-40
6;I14R;179_FP_SP;T-7-49-OP-10
6;I14R;181_FP_SP;T-7-48-OP-25
6;I14R;182_FP_SP;T-7-48-OP-45
6;I14R;185_FP_SP;T-13-375-NS-15
6;I14R;192_FP_SP;T-12-88-NS-55
6;I14R;162_FP_SO;T-13-12-PO-5
6;I16I;180_FP_NP;T-7-48-OP-5
6;I16I;444_FP_SP;L-7-3-55-NS
6;I16R;179_FP_SP;L-7-35-10-OP
6;I17I;184_FP_NO;T-13-108-PO-15
6;I17I;201_FP_NP;T-7-53-PO-85
6;I17R;430_FP_SP;T-20-68-NS-10
6;I17R;179_FP_SP;L-7-35-10-OP
6;I17R;183_FP_SP;L-7-22-30-SN
6;I18I;220_FP_NO;L-13-15-90-PO
6;I18I;433_FP_NO;T-13-97-SN-40
6;I18I;435_FP_NO;T-13-278-PO-5
6;I18I;441_FP_SO;T-13-278-PO-35
6;I18I;207_FP_NP;T-20-176-SN-40
6;I18R;444_FP_SP;T-7-55-OP-15
6;I18R;422_FP_NP;T-12-90-OP-5
6;I18R;221_FP_SP;T-13-278-OP-15
6;I18R;443_FP_SP;T-13-278-OP-45
6;I18R;225_FP_SP;L-13-15-105-OP
6;I20I;186_FP_NP;L-13-49-5-SN
6;I20I;187_FP_NP;T-13-12-SN-50
6;I20R;189_FP_NO;T-13-54-NS-20
6;I20R;190_FP_SP;L-13-75-20-NS
6;I21I;445_FP_NP;L-13-69-5-PO
6;I21I;178_FP_NP;T-13-92-SN-20
6;I21R;436_FP_SP;E-13-278-OP-30
6;I21R;440_FP_SO;E-13-278-OP-30
6;I21R;434_FP_SO;L-13-3-28-NS
6;I22I;174_FP_NO;L-13-36-35-PO
6;I22I;175_FP_NO;L-13-102-15-NS
6;I22R;176_FP_SP;L-13-38-15-NS
6;I22R;177_FP_SP;L-13-31-25-OP
6;I24I;220_FP_NO;L-13-15-90-PO
6;I24I;433_FP_NO;T-13-94-PO-30
6;I24I;440_FP_SO;L-13-96-15-PO
6;I24I;162_FP_SO;L-12-6-5-SN
6;I24R;178_FP_NP;T-13-92-SN-20
6;I24R;443_FP_SP;T-13-278-OP-45
6;I24R;225_FP_SP;L-13-15-105-OP
6;I25I;422_FP_NP;T-12-90-OP-5
6;I25I;226_FP_NP;L-12-25-20-SN
6;I25R;185_FP_SP;L-12-8-5-OP
6;J01I;230_FP_NP;T-10-75-SN-15
6;J01I;253_FP_NO;L-9-13-10-SN
6;J01R;17_FP_NO;T-8-62-SN-10
6;J01R;279_FP_NP;L-8-7-15-OP
6;J01R;254_FP_SP;L-11-14-40-NS
6;J01R;252_FP_SP;L-9-13-15-NS
6;J01R;247_FP_SO;L-9-2-5-OP
6;J02I;262_FP_NO;L-10-37-30-NS
6;J02I;269_FP_SO;T-8-64-PO-41
6;J02I;18_FP_NP;T-8-59-OP-15
6;J02I;254_FP_SP;L-8-14-55-SN
6;J02I;263_FP_NO;L-10-21-30-SN
6;J03I;267_FP_NO;L-11-5-5-PO
6;J03I;270_FP_NO;T-20-66-PO-3
6;J03I;149_FP_NO;T-20-66-PO-35
6;J03I;18_FP_NP;T-8-59-OP-13
6;J04I;245_FP_SP;T-11-64-OP-30
6;J04I;266_FP_SP;T-11-64-OP-37
6;J04R;274_FP_NO;L-11-4-25-NS
6;J04R;265_FP_NO;T-10-64-PO-12
6;J05I;255_FP_SO;L-11-18-55-OP
6;J05I;22_FP_NO;L-8-5-10-NS
6;J05I;17_FP_NO;T-8-62-SN-10
6;J05I;256_FP_NP;L-11-18-60-OP
6;J05I;267_FP_NO;L-11-5-5-PO
6;J05I;257_FP_NO;T-11-85-PO-3
6;J06I;249_FP_NO;T-10-75-NS-22
6;J06I;394_FP_NO;L-9-20-25-NS
6;J06R;383_FP_SO;L-9-7-63-PO
6;J06R;268_FP_SP;T-9-71-OP-60
6;J07I;274_FP_NO;T-10-64-PO-5
6;J07I;265_FP_NO;T-10-64-PO-12
6;J07I;246_FP_SP;L-9-31-5-NS
6;J07I;258_FP_NP;T-10-71-OP-20
6;J07I;261_FP_SP;T-10-71-OP-65
6;J07I;262_FP_NO;L-10-21-55-SN
6;J07I;263_FP_NO;L-10-21-35-SN
6;J07I;264_FP_NO;T-5-7-SN-13
6;J07I;260_FP_NO;T-10-71-PO-20
6;J07I;259_FP_SO;T-10-71-OP-30
6;J07I;245_FP_SP;T-11-64-PO-5
6;J07I;266_FP_SP;T-11-64-OP-37
6;J07eI;274_FP_NO;T-10-64-PO-5
6;J07eI;265_FP_NO;T-10-64-PO-12
6;J07eI;246_FP_SP;L-9-31-5-NS
6;J07eI;258_FP_NP;T-10-71-OP-20
6;J07eI;261_FP_SP;T-10-71-OP-65
6;J07eI;260_FP_NO;T-10-71-OP-67
6;J07eI;259_FP_SO;T-10-71-OP-30
6;J07eI;245_FP_SP;T-11-64-PO-5
6;J07eI;266_FP_SP;T-11-64-OP-37
6;J08I;187_FP_NP;T-13-12-SN-50
6;J08I;230_FP_NP;T-10-75-SN-15
6;J08I;253_FP_NO;L-9-13-10-SN
6;J08I;279_FP_NP;L-8-7-15-OP
6;J08R;254_FP_SP;L-11-14-40-NS
6;J08R;252_FP_SP;L-9-13-15-NS
6;J08R;280_FP_NP;L-9-9-45-NS
6;J08R;247_FP_SO;L-9-7-20-OP
6;J08R;281_FP_SO;T-10-102-NS-25
6;J08R;248_FP_NP;L-10-50-2-NS
6;J10I;259_FP_SO;L-10-47-30-NS
6;J10I;394_FP_NO;L-9-3-45-PO
6;J10I;395_FP_NP;L-9-3-90-PO
6;J10R;270_FP_NO;L-20-1-15-NS
6;J10R;393_FP_SP;L-7-57-1-OP
6;J10R;258_FP_NP;L-10-25-5-SN
6;J11I;230_FP_NP;L-10-13-15-PO
6;J11I;231_FP_SO;L-9-7-10-PO
6;J11R;383_FP_SO;L-9-7-63-PO
6;J12I;383_FP_SO;L-9-7-63-PO
6;J12R;230_FP_NP;L-10-13-15-PO
6;J12R;231_FP_SO;L-9-7-10-PO
6;J13I;250_FP_SP;T-9-71-OP-30
6;J13I;253_FP_NO;L-9-13-10-SN
6;J13I;256_FP_NP;L-11-18-60-OP
6;J13I;257_FP_NO;T-11-83-SN-15
6;J13R;267_FP_NO;L-11-5-5-PO
6;J13R;255_FP_SO;L-11-18-60-PO
6;J13R;254_FP_SP;L-11-23-35-PO
6;J13R;252_FP_SP;L-9-13-15-NS
6;J13R;251_FP_NO;L-9-13-35-NS
6;J13cI;250_FP_SP;L-9-27-5-SN
6;J13cI;253_FP_NO;L-9-13-10-SN
6;J13cI;256_FP_NP;L-11-18-60-OP
6;J13cI;257_FP_NO;T-11-83-SN-15
6;J13cR;267_FP_NO;L-11-5-5-PO
6;J13cR;255_FP_SO;L-11-18-60-PO
6;J13cR;254_FP_SP;L-11-23-35-PO
6;J13cR;252_FP_SP;L-9-13-15-NS
6;J14cI;247_FP_SO;T-10-75-NS-30
6;J14cI;248_FP_NP;L-10-32-5-OP
6;J14cR;187_FP_NP;T-13-12-SN-50
6;J14cR;188_FP_SO;T-13-12-SN-50
6;J14cR;223_FP_NO;L-13-12-15-PO
6;J14cR;230_FP_NP;T-10-75-SN-15
6;J15cI;267_FP_NO;L-11-5-5-PO
6;J15cI;257_FP_NO;T-11-85-PO-3
6;J15cI;249_FP_NO;T-10-71-PO-73
6;J15cR;268_FP_SP;L-9-22-5-OP
6;J15cR;246_FP_SP;L-9-22-5-OP
6;J16I;257_FP_NO;T-11-85-PO-5
6;J16I;279_FP_NP;L-8-32-5-NS
6;J16I;22_FP_NO;T-8-71-PO-30
6;J16I;430_FP_SP;T-20-68-NS-10
6;J16I;205_FP_NP;E-20-53-OP-130
6;J16I;279_FP_NP;L-8-32-5-NS
6;J17I;383_FP_SO;L-9-7-63-PO
6;J17I;280_FP_NP;L-9-7-40-OP
6;J17I;261_FP_SP;T-10-310-SN-10
6;J17R;260_FP_NO;T-10-71-PO-20
6;J18I;262_FP_NO;L-10-54-5-NS
6;J18I;252_FP_SP;L-9-13-15-NS
6;J18R;250_FP_SP;L-9-27-5-SN
6;J18R;253_FP_NO;L-9-13-10-SN
6;J18R;263_FP_NO;L-10-21-25-NS
6;J19I;230_FP_NP;T-10-75-SN-15
6;J19I;231_FP_SO;L-9-7-10-PO
6;J19I;394_FP_NO;L-9-3-45-PO
6;J19I;395_FP_NP;L-9-3-90-PO
6;J19R;430_FP_SP;T-20-68-NS-10
6;J19R;393_FP_SP;L-9-28-10-NS
6;J19R;280_FP_NP;L-9-7-40-OP
6;J19R;247_FP_SO;L-9-7-20-OP
6;J20I;249_FP_NO;T-10-71-PO-73
6;J20I;268_FP_SP;T-9-71-PO-5
6;J20I;246_FP_SP;T-9-71-PO-5
6;J20I;267_FP_NO;L-11-5-5-PO
6;J20I;257_FP_NO;T-11-85-PO-3
9;101I;354_PT_SP;T-2-9-OP-35
9;101I;376_PT_NP;T-5-38-OP-10
9;101I;215_PT_SP;T-7-48-OP-35
9;101I;218_PT_SP;T-13-375-NS-15
9;101R;275_PT_NP;L-12-25-20-SN
9;101R;226_PT_NO;L-12-25-5-SN
9;101R;214_PT_SP;T-7-48-PO-35
9;101R;246_PT_NP;T-7-52-SN-25
9;101R;471_PT_NP;T-7-52-SN-40
9;101R;513_PT_NO;T-8-65-SN-20
9;101R;346_PT_SO;T-5-38-PO-10
9;101R;241_PT_NO;E-5-38-PO-30
9;102I;227_PT_NP;L-7-6-10-SN
9;102I;228_PT_NP;L-7-6-5-SN
9;102I;203_PT_SO;T-28-89-PO-30
9;102I;493_PT_SO;T-21-89-PO-30
9;102I;261_PT_SO;T-33-89-PO-25
9;102I;41_PT_SO;T-33-264-NS-80
9;102I;42_PT_SO;T-33-264-NS-80
9;102R;1_PT_NP;T-34-269-SN-10
9;102R;2_PT_NP;T-34-269-SN-40
9;102R;505_PT_NP;T-31-89-OP-10
9;102R;204_PT_NP;T-25-89-OP-20
9;102R;508_PT_NP;T-12-90-OP-5
9;102R;246_PT_NP;T-7-52-SN-25
9;103I;505_PT_NP;T-31-89-OP-20
9;103R;493_PT_SO;T-21-89-PO-30
9;103R;287_PT_NO;T-31-127-SN-30
9;104I;33_PT_SP;T-18-159-NS-20
9;104I;5_PT_SO;T-31-254-NS-30
9;104I;41_PT_SO;T-33-264-NS-80
9;104I;42_PT_SO;T-33-264-NS-80
9;104R;1_PT_NP;T-34-269-SN-10
9;104R;2_PT_NP;T-34-269-SN-40
9;104R;3_PT_NP;E-32-254-SN-5
9;104R;4_PT_NP;T-31-254-SN-30
9;104R;6_PT_NO;T-31-254-SN-35
